기준일ID,시간대구분,자치구코드,총생활인구수,남자0세부터9세생활인구수,남자10세부터14세생활인구수,남자15세부터19세생활인구수,남자20세부터24세생활인구수,남자25세부터29세생활인구수,남자30세부터34세생활인구수,남자35세부터39세생활인구수,남자40세부터44세생활인구수,남자45세부터49세생활인구수,남자50세부터54세생활인구수,남자55세부터59세생활인구수,남자60세부터64세생활인구수,남자65세부터69세생활인구수,남자70세이상생활인구수,여자0세부터9세생활인구수,여자10세부터14세생활인구수,여자15세부터19세생활인구수,여자20세부터24세생활인구수,여자25세부터29세생활인구수,여자30세부터34세생활인구수,여자35세부터39세생활인구수,여자40세부터44세생활인구수,여자45세부터49세생활인구수,여자50세부터54세생활인구수,여자55세부터59세생활인구수,여자60세부터64세생활인구수,여자65세부터69세생활인구수,여자70세이상생활인구수
20181225,2,11410 ,377412 ,11851 ,6046 ,8691 ,15869 ,16534 ,12474 ,14385 ,13576 ,15372 ,11980 ,12571 ,10342 ,7606 ,17744 ,11106 ,5816 ,9546 ,21540 ,17629 ,14148 ,14470 ,13359 ,14890 ,13113 ,14584 ,12785 ,9964 ,29421 
20181225,2,11440 ,456983 ,13288 ,6740 ,11257 ,23279 ,22902 ,19591 ,20217 ,17807 ,18340 ,13045 ,13177 ,10575 ,7319 ,16577 ,13642 ,6899 ,11696 ,27623 ,25696 ,21703 ,20821 ,17659 ,17220 ,13905 ,15198 ,12831 ,9451 ,28525 
20181225,2,11470 ,424282 ,16988 ,11823 ,14066 ,12478 ,12029 ,12363 ,15572 ,16457 ,19899 ,16344 ,15409 ,12730 ,9677 ,17372 ,16178 ,10963 ,12635 ,12129 ,12711 ,12990 ,16287 ,17372 ,20308 ,16826 ,17516 ,15304 ,11775 ,28080 
20181225,2,11500 ,587296 ,22484 ,10261 ,13193 ,16293 ,22479 ,24182 ,28757 ,23078 ,22807 ,17928 ,20488 ,17299 ,13356 ,25444 ,22972 ,10328 ,12688 ,18257 ,25091 ,25499 ,26925 ,22309 ,21624 ,20003 ,24212 ,22063 ,16704 ,40571 
20181225,2,11530 ,405648 ,15549 ,6954 ,8457 ,11302 ,14831 ,15992 ,18794 ,17425 ,17064 ,14239 ,15211 ,13258 ,9810 ,18532 ,14514 ,6303 ,9028 ,12697 ,15055 ,15685 ,17575 ,15284 ,16123 ,14321 ,17286 ,15720 ,11961 ,26678 
20181225,2,11545 ,210386 ,6210 ,2960 ,3968 ,6297 ,9666 ,9632 ,10024 ,8539 ,9162 ,8056 ,8545 ,7306 ,5088 ,9295 ,6289 ,3160 ,3866 ,6288 ,8312 ,8258 ,8381 ,7271 ,8286 ,7941 ,9277 ,8387 ,6353 ,13572 
20181225,2,11560 ,418311 ,13300 ,5918 ,8075 ,12069 ,19208 ,19442 ,20292 ,16927 ,17799 ,15017 ,15299 ,13314 ,9324 ,18889 ,12623 ,5236 ,7456 ,14309 ,19990 ,19126 ,18418 ,14898 ,15136 ,14759 ,16333 ,15118 ,11038 ,28998 
20181225,2,11590 ,430956 ,13693 ,6398 ,9212 ,18029 ,22123 ,17556 ,17600 ,15458 ,15652 ,13071 ,13675 ,12517 ,9183 ,20820 ,14336 ,6563 ,9047 ,19003 ,19723 ,16875 ,16978 ,14866 ,15281 ,14603 ,17329 ,15931 ,12414 ,33020 
20181225,2,11620 ,553411 ,13376 ,6503 ,11039 ,25638 ,39785 ,30344 ,25286 ,20308 ,20349 ,15676 ,16101 ,13844 ,11457 ,23466 ,13609 ,6540 ,10637 ,28898 ,34568 ,24475 ,21651 ,17355 ,17802 ,16763 ,19761 ,18199 ,15131 ,34851 
20181225,2,11650 ,502629 ,16771 ,9459 ,13036 ,16919 ,19490 ,18163 ,21428 ,20606 ,23636 ,17552 ,16387 ,13933 ,10874 ,22462 ,17722 ,10004 ,13520 ,18282 ,19946 ,19017 ,22031 ,20488 ,21767 ,16942 ,17644 ,16949 ,13508 ,34093 
20181225,2,11680 ,655882 ,19396 ,12573 ,19573 ,21825 ,26778 ,26255 ,30051 ,27369 ,30767 ,23152 ,20467 ,17331 ,13472 ,28008 ,19907 ,12507 ,18484 ,24136 ,29256 ,27210 ,29351 ,26925 ,29453 ,21381 ,21486 ,21235 ,17100 ,40435 
20181225,2,11710 ,766974 ,28309 ,14583 ,20284 ,22542 ,27947 ,29147 ,34235 ,29885 ,30811 ,26122 ,27106 ,23475 ,17638 ,30714 ,28715 ,14974 ,19068 ,24269 ,31547 ,32190 ,34698 ,29164 ,31687 ,28340 ,31873 ,29355 ,20854 ,47440 
20181225,2,11740 ,521112 ,20564 ,10961 ,14590 ,14927 ,17011 ,16934 ,21105 ,19332 ,21505 ,18423 ,20239 ,17466 ,12878 ,23914 ,18572 ,9629 ,12375 ,15020 ,17204 ,17502 ,21920 ,19576 ,22165 ,20250 ,24040 ,21976 ,15816 ,35219 
20181225,3,11110 ,221714 ,5196 ,2983 ,4909 ,10480 ,10805 ,8305 ,8424 ,7855 ,9476 ,7971 ,8722 ,6990 ,4945 ,11159 ,4877 ,2869 ,5488 ,11143 ,9436 ,7597 ,8116 ,7549 ,9078 ,7803 ,8391 ,7737 ,5716 ,17698 
20181225,3,11140 ,183513 ,4045 ,1662 ,2938 ,7912 ,9503 ,9463 ,9962 ,7783 ,8165 ,6415 ,6778 ,5612 ,3931 ,7426 ,3964 ,1669 ,3193 ,8380 ,9539 ,8830 ,8357 ,6322 ,6702 ,5806 ,6622 ,6319 ,4401 ,11816 
20181225,3,11170 ,280820 ,6923 ,3470 ,5767 ,11755 ,14923 ,14159 ,13695 ,11225 ,11231 ,8832 ,8940 ,7282 ,5166 ,11932 ,7324 ,3589 ,5587 ,13568 ,16168 ,12998 ,12427 ,10321 ,10471 ,8290 ,9363 ,8719 ,6554 ,20140 
20181225,3,11200 ,341633 ,12881 ,5538 ,7614 ,12907 ,14171 ,13440 ,15427 ,13104 ,13927 ,11132 ,12325 ,10319 ,7109 ,14006 ,11535 ,5146 ,7781 ,13656 ,14276 ,14396 ,15373 ,12274 ,13174 ,11613 ,13323 ,12352 ,8971 ,23863 
20181225,3,11215 ,403024 ,12629 ,6869 ,10343 ,18002 ,19630 ,16437 ,16305 ,13819 ,15725 ,13631 ,14262 ,11264 ,7688 ,15981 ,12049 ,6707 ,10036 ,19501 ,19546 ,16831 ,16761 ,14158 ,15782 ,14882 ,15967 ,14097 ,9801 ,24323 
20181225,3,11230 ,372028 ,11592 ,5806 ,8658 ,17347 ,16846 ,13328 ,14462 ,13514 ,14232 ,11896 ,13016 ,11438 ,8454 ,19154 ,10704 ,5268 ,9292 ,19855 ,14941 ,12607 ,13902 ,11778 ,13250 ,12341 ,14305 ,13427 ,9853 ,30762 
20181225,3,11260 ,401595 ,13670 ,6655 ,9181 ,12963 ,14000 ,13972 ,17036 ,14391 ,15897 ,14727 ,16105 ,13458 ,9820 ,19343 ,13292 ,6409 ,8554 ,12475 ,14317 ,14302 ,15895 ,13274 ,16189 ,16300 ,19067 ,16182 ,12095 ,32027 
20181225,3,11290 ,469537 ,17600 ,9894 ,12145 ,17814 ,17621 ,13608 ,16811 ,16501 ,19540 ,15233 ,16123 ,13688 ,10227 ,22579 ,16296 ,8953 ,12471 ,21906 ,16460 ,14909 ,18125 ,17389 ,19367 ,16850 ,18473 ,17002 ,13118 ,38837 
20181225,3,11305 ,331389 ,10453 ,5743 ,7574 ,11120 ,11410 ,10184 ,12081 ,11917 ,13109 ,11276 ,12259 ,10471 ,7992 ,19397 ,9393 ,5141 ,7536 ,12626 ,11477 ,9874 ,11330 ,11463 ,13767 ,12895 ,14777 ,13251 ,11223 ,31648 
20181225,3,11320 ,324818 ,11445 ,6387 ,8111 ,9459 ,9966 ,9501 ,11461 ,11186 ,12795 ,11571 ,12651 ,11502 ,8240 ,17949 ,10217 ,5775 ,7591 ,10148 ,10452 ,9806 ,11852 ,11028 ,14083 ,13359 ,15259 ,14137 ,10069 ,28819 
20181225,3,11350 ,562719 ,20201 ,13336 ,19164 ,21222 ,17707 ,14960 ,18737 ,19191 ,23894 ,20223 ,21048 ,17826 ,12651 ,24785 ,19058 ,12508 ,16899 ,20444 ,17028 ,16326 ,20047 ,21160 ,26281 ,22299 ,24548 ,21723 ,15565 ,43885 
20181225,3,11380 ,492637 ,17948 ,9989 ,13219 ,13723 ,15570 ,15397 ,19938 ,18490 ,20582 ,16900 ,17113 ,14709 ,10735 ,24617 ,16476 ,8985 ,12564 ,15107 ,17033 ,16866 ,20085 ,19139 ,21369 ,18623 ,21378 ,19384 ,15068 ,41631 
20181225,3,11410 ,377180 ,11810 ,6029 ,8705 ,15814 ,16564 ,12502 ,14383 ,13599 ,15355 ,11915 ,12574 ,10341 ,7573 ,17790 ,11132 ,5809 ,9515 ,21580 ,17697 ,14049 ,14426 ,13365 ,14911 ,13070 ,14576 ,12796 ,9940 ,29362 
20181225,3,11440 ,453090 ,13340 ,6757 ,11183 ,22711 ,22252 ,19220 ,20066 ,17654 ,18156 ,12961 ,13167 ,10523 ,7299 ,16549 ,13679 ,6918 ,11616 ,27095 ,25105 ,21478 ,20678 ,17657 ,17138 ,13916 ,15151 ,12794 ,9472 ,28554 
20181225,3,11470 ,424964 ,16943 ,11793 ,14034 ,12560 ,12088 ,12519 ,15609 ,16438 ,19947 ,16381 ,15434 ,12765 ,9700 ,17391 ,16175 ,10947 ,12677 ,12158 ,12802 ,13072 ,16303 ,17388 ,20343 ,16884 ,17520 ,15361 ,11739 ,27991 
20181225,3,11500 ,588354 ,22599 ,10313 ,13242 ,16363 ,22602 ,24228 ,28797 ,23091 ,22858 ,17986 ,20461 ,17208 ,13426 ,25463 ,22967 ,10318 ,12691 ,18405 ,25201 ,25620 ,26936 ,22290 ,21642 ,19941 ,24197 ,22058 ,16695 ,40756 
20181225,3,11530 ,405775 ,15623 ,6982 ,8457 ,11315 ,14760 ,16083 ,18825 ,17494 ,17109 ,14232 ,15263 ,13241 ,9839 ,18496 ,14455 ,6282 ,8961 ,12557 ,15093 ,15654 ,17634 ,15236 ,16088 ,14386 ,17304 ,15721 ,11990 ,26692 
20181225,3,11545 ,210778 ,6180 ,2946 ,3984 ,6370 ,9738 ,9650 ,10030 ,8538 ,9121 ,8050 ,8585 ,7282 ,5118 ,9338 ,6306 ,3163 ,3861 ,6354 ,8389 ,8212 ,8396 ,7242 ,8294 ,7972 ,9277 ,8356 ,6396 ,13628 
20181225,3,11560 ,418199 ,13267 ,5910 ,8084 ,12099 ,19228 ,19324 ,20240 ,16877 ,17793 ,15048 ,15286 ,13307 ,9292 ,18958 ,12624 ,5239 ,7441 ,14395 ,19974 ,19135 ,18383 ,14887 ,15130 ,14801 ,16344 ,15095 ,11069 ,28971 
20181225,3,11590 ,432373 ,13730 ,6411 ,9215 ,18127 ,22316 ,17741 ,17666 ,15451 ,15651 ,13057 ,13714 ,12584 ,9174 ,20834 ,14301 ,6549 ,9085 ,19182 ,19907 ,16937 ,17062 ,14908 ,15292 ,14646 ,17336 ,15955 ,12455 ,33087 
20181225,3,11620 ,554531 ,13403 ,6514 ,11038 ,25753 ,39988 ,30428 ,25373 ,20326 ,20408 ,15689 ,16114 ,13910 ,11401 ,23452 ,13700 ,6585 ,10677 ,29037 ,34727 ,24574 ,21670 ,17333 ,17804 ,16721 ,19778 ,18194 ,15129 ,34805 
20181225,3,11650 ,500356 ,16869 ,9477 ,12955 ,16787 ,19165 ,17974 ,21326 ,20618 ,23579 ,17485 ,16250 ,13750 ,10873 ,22514 ,17715 ,9997 ,13430 ,17977 ,19643 ,18887 ,21998 ,20535 ,21820 ,16881 ,17563 ,16913 ,13473 ,33900 
20181225,3,11680 ,653110 ,19348 ,12550 ,19601 ,21675 ,26570 ,26040 ,29661 ,27181 ,30615 ,23007 ,20328 ,17201 ,13375 ,27847 ,19949 ,12531 ,18487 ,24125 ,29037 ,27079 ,29192 ,26848 ,29321 ,21373 ,21417 ,21223 ,17038 ,40491 
20181225,3,11710 ,766757 ,28263 ,14551 ,20286 ,22607 ,27883 ,29111 ,34222 ,29975 ,30876 ,26134 ,27155 ,23428 ,17612 ,30739 ,28693 ,14961 ,19036 ,24316 ,31526 ,32043 ,34777 ,29113 ,31683 ,28272 ,31900 ,29345 ,20861 ,47390 
20181225,3,11740 ,521394 ,20589 ,10966 ,14562 ,15010 ,17108 ,16970 ,21207 ,19312 ,21524 ,18462 ,20199 ,17476 ,12827 ,23847 ,18599 ,9638 ,12329 ,15006 ,17276 ,17600 ,21915 ,19589 ,22142 ,20226 ,24000 ,21986 ,15847 ,35182 
20181225,4,11110 ,221319 ,5185 ,2973 ,4903 ,10427 ,10640 ,8131 ,8383 ,7823 ,9419 ,7907 ,8768 ,7000 ,4970 ,11307 ,4863 ,2863 ,5478 ,11151 ,9401 ,7576 ,8077 ,7541 ,9054 ,7830 ,8419 ,7807 ,5759 ,17664 
20181225,4,11140 ,181753 ,4108 ,1671 ,2931 ,7864 ,9295 ,9359 ,9678 ,7685 ,8036 ,6351 ,6720 ,5622 ,3999 ,7458 ,3940 ,1654 ,3170 ,8324 ,9422 ,8762 ,8102 ,6131 ,6589 ,5741 ,6546 ,6245 ,4437 ,11913 
20181225,4,11170 ,277622 ,6913 ,3465 ,5743 ,11417 ,14327 ,13757 ,13564 ,11110 ,11215 ,8826 ,8867 ,7211 ,5165 ,12000 ,7270 ,3570 ,5514 ,13135 ,15582 ,12748 ,12454 ,10250 ,10478 ,8240 ,9369 ,8746 ,6568 ,20120 
20181225,4,11200 ,342262 ,12815 ,5532 ,7596 ,12974 ,14117 ,13520 ,15555 ,13187 ,13907 ,11195 ,12372 ,10285 ,7182 ,14056 ,11595 ,5164 ,7779 ,13710 ,14250 ,14432 ,15427 ,12297 ,13128 ,11589 ,13326 ,12402 ,8918 ,23955 
20181225,4,11215 ,402571 ,12552 ,6832 ,10361 ,17818 ,19565 ,16436 ,16290 ,13774 ,15805 ,13602 ,14246 ,11268 ,7674 ,15954 ,12047 ,6699 ,10006 ,19450 ,19589 ,16901 ,16748 ,14184 ,15789 ,14896 ,15953 ,14035 ,9823 ,24276 
20181225,4,11230 ,373173 ,11662 ,5839 ,8640 ,17471 ,16970 ,13443 ,14480 ,13575 ,14294 ,11901 ,13069 ,11513 ,8432 ,19161 ,10691 ,5261 ,9290 ,19959 ,14988 ,12709 ,13930 ,11837 ,13252 ,12354 ,14346 ,13443 ,9901 ,30760 
20181225,4,11260 ,402224 ,13685 ,6662 ,9269 ,13034 ,14125 ,13974 ,17098 ,14376 ,15932 ,14737 ,16100 ,13432 ,9855 ,19299 ,13336 ,6431 ,8573 ,12538 ,14392 ,14328 ,15939 ,13287 ,16251 ,16258 ,19078 ,16148 ,12077 ,32009 
20181225,4,11290 ,470882 ,17643 ,9908 ,12198 ,17916 ,17800 ,13739 ,16811 ,16500 ,19549 ,15372 ,16165 ,13861 ,10249 ,22653 ,16341 ,8974 ,12481 ,21986 ,16610 ,14912 ,18163 ,17361 ,19386 ,16826 ,18505 ,17045 ,13091 ,38838 
20181225,4,11305 ,330885 ,10465 ,5742 ,7585 ,11094 ,11378 ,10206 ,12035 ,11937 ,13122 ,11262 ,12298 ,10359 ,7930 ,19283 ,9353 ,5116 ,7537 ,12655 ,11466 ,9819 ,11275 ,11507 ,13803 ,12863 ,14810 ,13228 ,11218 ,31539 
20181225,4,11320 ,325512 ,11449 ,6392 ,8127 ,9592 ,10080 ,9525 ,11476 ,11222 ,12845 ,11583 ,12583 ,11507 ,8277 ,17909 ,10251 ,5790 ,7599 ,10249 ,10532 ,9871 ,11900 ,11021 ,14021 ,13397 ,15285 ,14156 ,10077 ,28799 
20181225,4,11350 ,562717 ,20197 ,13333 ,19112 ,21230 ,17754 ,15002 ,18712 ,19207 ,23898 ,20318 ,21070 ,17850 ,12548 ,24756 ,19041 ,12503 ,16931 ,20427 ,17022 ,16332 ,20036 ,21184 ,26277 ,22299 ,24536 ,21659 ,15561 ,43923 
20181225,4,11380 ,492490 ,17969 ,10002 ,13211 ,13745 ,15604 ,15381 ,19970 ,18529 ,20567 ,16870 ,17104 ,14588 ,10670 ,24519 ,16489 ,8989 ,12568 ,15225 ,17122 ,16900 ,20149 ,19146 ,21342 ,18634 ,21327 ,19378 ,15021 ,41474 
20181225,4,11410 ,378152 ,11822 ,6027 ,8740 ,15731 ,16511 ,12525 ,14439 ,13645 ,15356 ,12003 ,12685 ,10336 ,7603 ,17877 ,11199 ,5831 ,9609 ,21599 ,17736 ,14030 ,14409 ,13398 ,14911 ,13130 ,14621 ,12787 ,9974 ,29620 
20181225,4,11440 ,449243 ,13342 ,6760 ,10995 ,21958 ,21870 ,19044 ,20007 ,17580 ,18102 ,12925 ,13068 ,10394 ,7295 ,16449 ,13639 ,6885 ,11493 ,26572 ,24635 ,21285 ,20612 ,17597 ,17145 ,13858 ,15090 ,12783 ,9462 ,28398 
20181225,4,11470 ,425871 ,16995 ,11805 ,13983 ,12666 ,12210 ,12549 ,15625 ,16442 ,19929 ,16495 ,15408 ,12890 ,9758 ,17351 ,16125 ,10928 ,12691 ,12194 ,12889 ,13146 ,16360 ,17467 ,20297 ,16899 ,17554 ,15440 ,11814 ,27962 
20181225,4,11500 ,590303 ,22589 ,10298 ,13283 ,16470 ,22720 ,24421 ,28941 ,23187 ,23024 ,18026 ,20535 ,17304 ,13443 ,25564 ,22971 ,10323 ,12752 ,18532 ,25311 ,25677 ,26941 ,22344 ,21739 ,19987 ,24266 ,22082 ,16764 ,40808 
20181225,4,11530 ,406040 ,15610 ,6978 ,8467 ,11369 ,14788 ,16049 ,18875 ,17518 ,17152 ,14267 ,15305 ,13242 ,9843 ,18541 ,14458 ,6281 ,8869 ,12550 ,15089 ,15718 ,17636 ,15168 ,16139 ,14376 ,17312 ,15735 ,12024 ,26681 
20181225,4,11545 ,210903 ,6192 ,2961 ,4005 ,6454 ,9792 ,9636 ,10022 ,8524 ,9104 ,8041 ,8634 ,7304 ,5075 ,9362 ,6356 ,3191 ,3881 ,6364 ,8374 ,8218 ,8423 ,7238 ,8243 ,7989 ,9205 ,8310 ,6383 ,13622 
20181225,4,11560 ,419052 ,13331 ,5933 ,8102 ,12180 ,19231 ,19423 ,20284 ,16902 ,17800 ,15083 ,15268 ,13401 ,9363 ,19151 ,12726 ,5270 ,7475 ,14407 ,20000 ,19137 ,18301 ,14911 ,15165 ,14823 ,16285 ,15102 ,11084 ,28914 
20181225,4,11590 ,432274 ,13662 ,6388 ,9212 ,18310 ,22322 ,17710 ,17655 ,15449 ,15652 ,13115 ,13705 ,12547 ,9121 ,20807 ,14265 ,6539 ,9118 ,19299 ,19948 ,16918 ,17040 ,14931 ,15275 ,14615 ,17277 ,15990 ,12423 ,32981 
20181225,4,11620 ,554314 ,13374 ,6501 ,11016 ,25771 ,40097 ,30463 ,25362 ,20300 ,20404 ,15580 ,16083 ,13815 ,11424 ,23448 ,13665 ,6563 ,10687 ,29130 ,34848 ,24563 ,21640 ,17314 ,17746 ,16658 ,19815 ,18169 ,15105 ,34770 
20181225,4,11650 ,501411 ,16892 ,9492 ,12955 ,16768 ,19169 ,18032 ,21418 ,20623 ,23660 ,17437 ,16369 ,13898 ,10828 ,22618 ,17760 ,10012 ,13532 ,17738 ,19696 ,18928 ,22041 ,20568 ,21814 ,16956 ,17709 ,16942 ,13489 ,34067 
20181225,4,11680 ,651350 ,19364 ,12556 ,19601 ,21639 ,26444 ,25895 ,29262 ,27004 ,30436 ,22869 ,20211 ,17182 ,13369 ,27871 ,19917 ,12520 ,18446 ,24135 ,28794 ,26967 ,29212 ,26826 ,29296 ,21373 ,21427 ,21268 ,17044 ,40421 
20181225,4,11710 ,764713 ,28251 ,14544 ,20299 ,22530 ,27639 ,28764 ,34032 ,29902 ,30881 ,26228 ,27109 ,23405 ,17595 ,30884 ,28731 ,14968 ,18893 ,24065 ,31009 ,31737 ,34695 ,29058 ,31740 ,28265 ,31893 ,29365 ,20836 ,47394 
20181225,4,11740 ,522057 ,20577 ,10967 ,14621 ,15078 ,17175 ,17011 ,21215 ,19328 ,21538 ,18446 ,20132 ,17481 ,12831 ,23749 ,18578 ,9642 ,12383 ,15125 ,17458 ,17667 ,21973 ,19633 ,22099 ,20224 ,24001 ,21998 ,15824 ,35303 
20181225,5,11110 ,221092 ,5196 ,2979 ,4890 ,10294 ,10487 ,8042 ,8411 ,7733 ,9462 ,7930 ,8789 ,7056 ,5046 ,11356 ,4890 ,2877 ,5453 ,11153 ,9413 ,7470 ,8029 ,7495 ,9023 ,7861 ,8485 ,7788 ,5806 ,17677 
20181225,5,11140 ,179188 ,4153 ,1679 ,2950 ,7800 ,8844 ,8965 ,9394 ,7549 ,7908 ,6358 ,6967 ,5638 ,4157 ,7535 ,3964 ,1664 ,3116 ,8010 ,8951 ,8448 ,7852 ,6006 ,6395 ,5619 ,6494 ,6289 ,4445 ,12039 
20181225,5,11170 ,276505 ,6884 ,3439 ,5702 ,11052 ,13718 ,13456 ,13469 ,11088 ,11377 ,9084 ,9049 ,7448 ,5279 ,12130 ,7270 ,3570 ,5562 ,12790 ,15027 ,12599 ,12394 ,10243 ,10519 ,8272 ,9443 ,8795 ,6642 ,20205 
20181225,5,11200 ,343236 ,12772 ,5517 ,7439 ,12874 ,14272 ,13582 ,15720 ,13264 ,13928 ,11317 ,12495 ,10438 ,7323 ,14280 ,11461 ,5120 ,7592 ,13647 ,14390 ,14505 ,15516 ,12310 ,13196 ,11599 ,13382 ,12413 ,8984 ,23897 
20181225,5,11215 ,403336 ,12594 ,6842 ,10493 ,17679 ,19581 ,16487 ,16358 ,13787 ,15826 ,13649 ,14216 ,11252 ,7704 ,15954 ,12007 ,6676 ,10177 ,19504 ,19656 ,16932 ,16719 ,14245 ,15812 ,14924 ,15929 ,14041 ,9880 ,24412 
20181225,5,11230 ,374935 ,11624 ,5813 ,8697 ,17745 ,17156 ,13555 ,14562 ,13643 ,14354 ,12098 ,13161 ,11517 ,8372 ,19120 ,10761 ,5285 ,9285 ,20182 ,15142 ,12816 ,14012 ,11832 ,13276 ,12424 ,14362 ,13445 ,9858 ,30839 
20181225,5,11260 ,400958 ,13745 ,6694 ,9280 ,13108 ,14155 ,14029 ,17088 ,14268 ,15898 ,14455 ,15963 ,13221 ,9675 ,19117 ,13360 ,6438 ,8578 ,12542 ,14445 ,14291 ,15914 ,13275 ,16231 ,16267 ,19043 ,16048 ,12016 ,31815 
20181225,5,11290 ,471489 ,17642 ,9910 ,12200 ,18055 ,17950 ,13824 ,16870 ,16600 ,19594 ,15235 ,16093 ,13709 ,10043 ,22707 ,16274 ,8943 ,12511 ,22117 ,16719 ,15026 ,18211 ,17437 ,19400 ,16814 ,18577 ,17027 ,13116 ,38883 
20181225,5,11305 ,328791 ,10500 ,5762 ,7598 ,11008 ,11338 ,10222 ,11926 ,11826 ,12919 ,11025 ,11883 ,10153 ,7829 ,19000 ,9345 ,5111 ,7541 ,12695 ,11481 ,9795 ,11263 ,11486 ,13774 ,12796 ,14707 ,13154 ,11169 ,31485 
20181225,5,11320 ,325708 ,11398 ,6365 ,8170 ,9707 ,10192 ,9598 ,11475 ,11208 ,12831 ,11534 ,12509 ,11432 ,8097 ,18117 ,10185 ,5759 ,7581 ,10271 ,10622 ,9922 ,11949 ,11044 ,14067 ,13349 ,15244 ,14186 ,10099 ,28797 
20181225,5,11350 ,561269 ,20122 ,13290 ,19076 ,21104 ,17702 ,14930 ,18741 ,19161 ,23780 ,20169 ,20827 ,17692 ,12568 ,24501 ,19092 ,12532 ,16959 ,20475 ,16988 ,16395 ,20004 ,21135 ,26209 ,22275 ,24491 ,21650 ,15526 ,43875 
20181225,5,11380 ,491920 ,17980 ,10008 ,13209 ,13782 ,15654 ,15455 ,20001 ,18516 ,20540 ,16884 ,17037 ,14539 ,10557 ,24267 ,16455 ,8975 ,12588 ,15314 ,17188 ,16866 ,20099 ,19121 ,21261 ,18557 ,21332 ,19319 ,14972 ,41444 
20181225,5,11410 ,378323 ,11872 ,6042 ,8691 ,15612 ,16596 ,12520 ,14380 ,13665 ,15364 ,12106 ,12639 ,10326 ,7491 ,17902 ,11172 ,5840 ,9528 ,21558 ,17844 ,14075 ,14478 ,13375 ,14974 ,13116 ,14611 ,12841 ,9976 ,29728 
20181225,5,11440 ,446472 ,13334 ,6755 ,10813 ,20772 ,21317 ,18833 ,19971 ,17618 ,18278 ,13137 ,13280 ,10623 ,7501 ,16730 ,13579 ,6868 ,11253 ,25468 ,24266 ,21139 ,20590 ,17589 ,17123 ,13827 ,15128 ,12785 ,9506 ,28390 
20181225,5,11470 ,425540 ,17000 ,11803 ,13991 ,12722 ,12299 ,12557 ,15677 ,16471 ,19899 ,16440 ,15353 ,12850 ,9672 ,17120 ,16114 ,10915 ,12735 ,12309 ,12926 ,13156 ,16278 ,17394 ,20351 ,16883 ,17481 ,15407 ,11827 ,27908 
20181225,5,11500 ,592726 ,22682 ,10328 ,13361 ,16731 ,22896 ,24594 ,28967 ,23216 ,23184 ,18030 ,20583 ,17310 ,13381 ,25655 ,23160 ,10386 ,12796 ,18750 ,25547 ,25771 ,27035 ,22446 ,21859 ,20034 ,24362 ,22118 ,16659 ,40884 
20181225,5,11530 ,404819 ,15551 ,6959 ,8512 ,11552 ,14852 ,16079 ,18858 ,17405 ,16965 ,13926 ,14995 ,13166 ,9904 ,18479 ,14407 ,6260 ,8835 ,12630 ,15079 ,15709 ,17644 ,15150 ,16004 ,14263 ,17174 ,15699 ,12003 ,26757 
20181225,5,11545 ,209216 ,6156 ,2947 ,3966 ,6497 ,9832 ,9540 ,9968 ,8420 ,8902 ,7784 ,8411 ,7125 ,4976 ,9290 ,6285 ,3156 ,3890 ,6390 ,8412 ,8246 ,8335 ,7267 ,8260 ,7954 ,9060 ,8243 ,6322 ,13577 
20181225,5,11560 ,422191 ,13337 ,5942 ,8193 ,12520 ,19403 ,19415 ,20299 ,17007 ,17866 ,15100 ,15465 ,13571 ,9738 ,19617 ,12754 ,5287 ,7505 ,14792 ,20072 ,19190 ,18322 ,14952 ,15135 ,14819 ,16398 ,15234 ,11137 ,29118 
20181225,5,11590 ,433244 ,13676 ,6400 ,9205 ,18416 ,22541 ,17926 ,17710 ,15531 ,15680 ,13030 ,13660 ,12509 ,9090 ,20814 ,14270 ,6539 ,9201 ,19460 ,20016 ,16997 ,17078 ,14983 ,15319 ,14632 ,17297 ,15946 ,12395 ,32922 
20181225,5,11620 ,553403 ,13386 ,6505 ,10965 ,25907 ,40280 ,30447 ,25378 ,20238 ,20210 ,15465 ,15837 ,13639 ,11240 ,23308 ,13714 ,6584 ,10708 ,29257 ,34964 ,24639 ,21590 ,17324 ,17720 ,16727 ,19703 ,18110 ,15019 ,34538 
20181225,5,11650 ,504401 ,16854 ,9488 ,12913 ,16648 ,18880 ,18126 ,21584 ,20856 ,23954 ,17866 ,16956 ,14281 ,11183 ,22850 ,17742 ,10007 ,13514 ,17683 ,19747 ,18941 ,22196 ,20616 ,21965 ,17046 ,17879 ,17114 ,13512 ,33999 
20181225,5,11680 ,652270 ,19397 ,12572 ,19605 ,21519 ,26284 ,25734 ,29035 ,26900 ,30472 ,23177 ,20521 ,17470 ,13633 ,28120 ,19915 ,12522 ,18445 ,23950 ,28779 ,27011 ,29157 ,26868 ,29300 ,21382 ,21426 ,21305 ,17154 ,40615 
20181225,5,11710 ,761737 ,28190 ,14517 ,20291 ,22519 ,27142 ,28558 ,33924 ,29848 ,30899 ,26183 ,27178 ,23530 ,17704 ,31003 ,28738 ,14970 ,18823 ,23642 ,30114 ,31141 ,34500 ,28894 ,31609 ,28175 ,31903 ,29412 ,20824 ,47506 
